"subject","trial","type","rt","p","r","vDiff_ab","choice_ab","vA","vB","choice_lr","H"
9156713,32,"ApBp",1.78420000000112,0.5,0.7,6.9,1,9,2.1,"1",10
9156713,33,"ApBp",1.11690000000037,0.5,0.7,-7.8,0,9,16.8,"1",80
9156713,34,"ApBp",3.0225,0.5,0.7,1.65,1,9,7.35,"0",35
9156713,35,"ApBp",0.834400000000373,0.5,0.7,-8.85,0,9,17.85,"0",85
9156713,36,"ApBp",0.984,0.5,0.7,-2.55,1,9,11.55,"1",55
9156713,37,"ApBp",2.20620000000112,0.5,0.7,3.75,1,9,5.25,"0",25
9156713,38,"ApBp",1.84619999999925,0.5,0.7,2.7,1,9,6.3,"0",30
9156713,39,"ApBp",1.596,0.5,0.7,-9.9,0,9,18.9,"0",90
9156713,40,"ApBp",1.93730000000074,0.5,0.7,-1.5,1,9,10.5,"1",50
9156707,1,"AB",5.01640000009537,0.5,0.7,3.15,0,30,26.85,"1",85
9156707,2,"AB",1.91370000004768,0.5,0.7,6.3,1,30,23.7,"1",70
9156707,3,"AB",1.37569999992847,0.5,0.7,2.1,1,30,27.9,"0",90
9156707,4,"AB",4.82929999995232,0.5,0.7,11.55,0,30,18.45,"1",45
9156707,5,"AB",3.824,0.5,0.7,12.6,0,30,17.4,"0",40
9156707,6,"AB",7.26569999992847,0.5,0.7,1.05,0,30,28.95,"1",95
9156707,7,"AB",2.81190000009537,0.5,0.7,18.9,1,30,11.1,"0",10
9156707,8,"AB",5.95779999995232,0.5,0.7,7.35,0,30,22.65,"1",65
9156707,9,"AB",1.76589999997616,0.5,0.7,17.85,1,30,12.15,"1",15
9156707,10,"AB",7.62279999995232,0.5,0.7,8.4,1,30,21.6,"0",60
9156707,11,"AB",6.44489999997616,0.5,0.7,19.95,1,30,10.05,"1",5
9156707,13,"AB",6.30760000002384,0.5,0.7,10.5,1,30,19.5,"1",50
9156707,14,"AB",3.82289999997616,0.5,0.7,13.65,1,30,16.35,"1",35
9156707,15,"AB",3.56489999997616,0.5,0.7,5.25,0,30,24.75,"1",75
9156707,16,"AB",8.56520000004768,0.5,0.7,15.75,0,30,14.25,"1",25
9156707,17,"AB",1.64489999997616,0.5,0.7,4.2,0,30,25.8,"1",80
9156707,18,"AB",3.51330000007153,0.5,0.7,16.8,1,30,13.2,"0",20
9156707,19,"AB",0.564600000023842,0.5,0.7,14.7,0,30,15.3,"1",30
9156707,20,"AB",4.64670000004768,0.5,0.7,0,0,30,30,"0",100
9156707,21,"ApBp",4.439,0.5,0.7,13.65,1,21,7.35,"0",35
9156707,22,"ApBp",1.19860000002384,0.5,0.7,17.85,1,21,3.15,"1",15
9156707,23,"ApBp",2.40139999997616,0.5,0.7,3.15,1,21,17.85,"0",85
9156707,24,"ApBp",1.61839999997616,0.5,0.7,18.9,1,21,2.1,"0",10
9156707,25,"ApBp",3.5465,0.5,0.7,4.2,1,21,16.8,"1",80
9156707,26,"ApBp",2.07789999997616,0.5,0.7,6.3,1,21,14.7,"0",70
9156707,27,"ApBp",2.08009999990463,0.5,0.7,16.8,1,21,4.2,"1",20
9156707,28,"ApBp",1.4465,0.5,0.7,5.25,1,21,15.75,"0",75
9156707,29,"ApBp",1.49110000002384,0.5,0.7,10.5,1,21,10.5,"1",50
9156707,30,"ApBp",1.06720000004768,0.5,0.7,7.35,1,21,13.65,"1",65
9156707,31,"ApBp",4.04460000002384,0.5,0.7,0,1,21,21,"0",100
9156707,32,"ApBp",4.27210000002384,0.5,0.7,8.4,1,21,12.6,"1",60
9156707,33,"ApBp",4.76989999997616,0.5,0.7,2.1,1,21,18.9,"0",90
9156707,34,"ApBp",2.13179999995232,0.5,0.7,15.75,0,21,5.25,"0",25
9156707,35,"ApBp",1.2775,0.5,0.7,14.7,1,21,6.3,"1",30
9156707,36,"ApBp",1.8015,0.5,0.7,11.55,1,21,9.45,"0",45
9156707,37,"ApBp",1.47460000002384,0.5,0.7,12.6,1,21,8.4,"0",40
9156707,38,"ApBp",0.907799999952316,0.5,0.7,19.95,1,21,1.05,"1",5
9156707,39,"ApBp",1.81610000002384,0.5,0.7,9.45,1,21,11.55,"0",55
9156707,40,"ApBp",1.75360000002384,0.5,0.7,1.05,0,21,19.95,"0",95
9156681,1,"AB",2.55539999997616,0.5,0.7,3,0,30,27,"0",40
9156681,2,"AB",3.35320000004768,0.5,0.7,4.5,0,30,25.5,"1",30
9156681,3,"AB",5.00369999992847,0.5,0.7,0.75,0,30,29.25,"1",55
9156681,4,"AB",6.539,0.5,0.7,-3.75,0,30,33.75,"0",85
9156681,5,"AB",4.88479999995232,0.5,0.7,8.25,1,30,21.75,"0",5
9156681,6,"AB",7.28640000009537,0.5,0.7,-1.5,0,30,31.5,"0",70
9156681,7,"AB",3.69260000002384,0.5,0.7,-4.5,0,30,34.5,"0",90
9156681,8,"AB",5.87810000002384,0.5,0.7,7.5,1,30,22.5,"1",10
9156681,9,"AB",6.65379999995232,0.5,0.7,1.5,0,30,28.5,"1",50
9156681,10,"AB",3.202,0.5,0.7,3.75,1,30,26.25,"1",35
9156681,11,"AB",4.15660000002384,0.5,0.7,-3,0,30,33,"1",80
9156681,12,"AB",3.64090000009537,0.5,0.7,-0.75,0,30,30.75,"1",65
9156681,13,"AB",2.464,0.5,0.7,-5.25,0,30,35.25,"1",95
9156681,14,"AB",3.4995,0.5,0.7,6.75,1,30,23.25,"0",15
9156681,15,"AB",3.44929999995232,0.5,0.7,5.25,1,30,24.75,"1",25
9156681,16,"AB",4.28980000007153,0.5,0.7,0,0,30,30,"1",60
9156681,17,"AB",6.02339999997616,0.5,0.7,-6,0,30,36,"0",100
9156681,18,"AB",6.5655,0.5,0.7,2.25,0,30,27.75,"1",45
9156681,19,"AB",2.51879999995232,0.5,0.7,6,1,30,24,"1",20
9156681,20,"AB",3.23479999995232,0.5,0.7,-2.25,0,30,32.25,"0",75
9156681,21,"ApBp",8.35560000002384,0.5,0.7,-6,1,9,15,"1",100
9156681,22,"ApBp",8.70989999997616,0.5,0.7,3.75,1,9,5.25,"1",35
9156681,23,"ApBp",3.99860000002384,0.5,0.7,2.25,1,9,6.75,"0",45
9156681,24,"ApBp",5.117,0.5,0.7,6,1,9,3,"1",20
9156681,25,"ApBp",5.81760000002384,0.5,0.7,-5.25,0,9,14.25,"1",95
9156681,26,"ApBp",3.851,0.5,0.7,5.25,1,9,3.75,"0",25
9156681,27,"ApBp",4.24860000002384,0.5,0.7,-2.25,0,9,11.25,"0",75
9156681,28,"ApBp",5.18380000007153,0.5,0.7,8.25,1,9,0.75,"0",5
9156681,29,"ApBp",3.24889999997616,0.5,0.7,3,1,9,6,"1",40
9156681,30,"ApBp",2.99120000004768,0.5,0.7,7.5,1,9,1.5,"1",10
9156681,31,"ApBp",4.3675,0.5,0.7,6.75,1,9,2.25,"1",15
9156681,32,"ApBp",6.76130000007153,0.5,0.7,0.75,0,9,8.25,"1",55
9156681,33,"ApBp",3.16320000004768,0.5,0.7,0,0,9,9,"1",60
9156681,34,"ApBp",3.25760000002384,0.5,0.7,-0.75,0,9,9.75,"1",65
9156681,35,"ApBp",1.68060000002384,0.5,0.7,-4.5,0,9,13.5,"0",90
9156681,36,"ApBp",2.5985,0.5,0.7,-3,0,9,12,"1",80
9156681,37,"ApBp",4.9505,0.5,0.7,4.5,1,9,4.5,"0",30
9156681,38,"ApBp",2.95660000002384,0.5,0.7,1.5,0,9,7.5,"1",50
9156681,39,"ApBp",1.23339999997616,0.5,0.7,-3.75,0,9,12.75,"1",85
9156681,40,"ApBp",2.63920000004768,0.5,0.7,-1.5,0,9,10.5,"0",70
9156669,2,"AB",8.232,0.5,0.7,-14,0,30,44,"0",100
9156669,3,"AB",7.573,0.5,0.7,15.75,1,30,14.25,"0",15
9156669,5,"AB",5.75699999999997,0.5,0.7,19.25,1,30,10.75,"0",5
9156669,6,"AB",10.48,0.5,0.7,-8.75,0,30,38.75,"1",85
9156669,7,"AB",8.81100000000006,0.5,0.7,-5.25,0,30,35.25,"0",75
9156669,8,"AB",3.151,0.5,0.7,-12.25,0,30,42.25,"0",95
9156669,9,"AB",4.079,0.5,0.7,12.25,1,30,17.75,"0",25
9156669,10,"AB",5.123,0.5,0.7,8.75,1,30,21.25,"1",35
9156669,11,"AB",8.734,0.5,0.7,7,1,30,23,"1",40
9156669,12,"AB",4.99600000000006,0.5,0.7,10.5,1,30,19.5,"0",30
9156669,13,"AB",2.73000000000006,0.5,0.7,-7,0,30,37,"1",80
9156669,14,"AB",3.108,0.5,0.7,-1.75,0,30,31.75,"0",65
9156669,15,"AB",2.704,0.5,0.7,0,0,30,30,"0",60
9156669,16,"AB",4.976,0.5,0.7,14,1,30,16,"0",20
9156669,17,"AB",1.804,0.5,0.7,-3.5,0,30,33.5,"1",70
9156669,18,"AB",4.177,0.5,0.7,3.5,0,30,26.5,"0",50
9156669,19,"AB",3.24100000000006,0.5,0.7,17.5,1,30,12.5,"1",10
9156669,20,"AB",6.314,0.5,0.7,5.25,1,30,24.75,"1",45
9156669,23,"ApBp",5.266,0.5,0.7,-1.75,1,21,22.75,"1",65
9156669,24,"ApBp",4.85,0.5,0.7,-14,0,21,35,"0",100
9156669,25,"ApBp",4.498,0.5,0.7,8.75,1,21,12.25,"1",35
9156669,26,"ApBp",2.217,0.5,0.7,15.75,1,21,5.25,"1",15
9156669,27,"ApBp",1.698,0.5,0.7,17.5,1,21,3.5,"1",10
9156669,28,"ApBp",5.022,0.5,0.7,-3.5,1,21,24.5,"0",70
9156669,29,"ApBp",5.004,0.5,0.7,-12.25,0,21,33.25,"0",95
9156669,30,"ApBp",3.72199999999994,0.5,0.7,3.5,1,21,17.5,"0",50
9156669,31,"ApBp",3.31400000000006,0.5,0.7,19.25,1,21,1.75,"0",5
9156669,32,"ApBp",10.748,0.5,0.7,-5.25,1,21,26.25,"0",75
9156669,33,"ApBp",7.772,0.5,0.7,-7,0,21,28,"1",80
9156669,34,"ApBp",2.93500000000006,0.5,0.7,10.5,1,21,10.5,"1",30
9156669,35,"ApBp",8.484,0.5,0.7,5.25,1,21,15.75,"0",45
9156669,36,"ApBp",1.783,0.5,0.7,14,1,21,7,"1",20
9156669,37,"ApBp",1.986,0.5,0.7,1.75,1,21,19.25,"1",55
9156669,38,"ApBp",1.274,0.5,0.7,12.25,1,21,8.75,"1",25
9156669,39,"ApBp",2.70099999999994,0.5,0.7,0,1,21,21,"0",60
9156669,40,"ApBp",1.91600000000006,0.5,0.7,-10.5,0,21,31.5,"1",90
9156665,1,"AB",8.467,0.5,0.7,-6.75,0,30,36.75,"1",75
9156665,2,"AB",8.371,0.5,0.7,3.75,0,30,26.25,"1",25
9156665,3,"AB",11.331,0.5,0.7,-10.95,0,30,40.95,"1",95
9156665,4,"AB",9.285,0.5,0.7,-8.84999999999999,0,30,38.85,"1",85
9156665,5,"AB",0.986000000000015,0.5,0.7,-2.55,0,30,32.55,"0",55
9156665,6,"AB",0.272,0.5,0.7,1.65,1,30,28.35,"1",35
9156665,7,"AB",0.171,0.5,0.7,-4.65,1,30,34.65,"0",65
9156665,8,"AB",4.46,0.5,0.7,2.7,1,30,27.3,"0",30
9156665,9,"AB",2.254,0.5,0.7,7.95,1,30,22.05,"0",5
9156665,10,"AB",1.033,0.5,0.7,0.600000000000001,1,30,29.4,"0",40
9156665,11,"AB",1.97000000000001,0.5,0.7,-0.449999999999999,1,30,30.45,"1",45
9156665,12,"AB",3.845,0.5,0.7,-3.6,0,30,33.6,"1",60
9156665,13,"AB",3.79,0.5,0.7,-7.8,0,30,37.8,"0",80
9156665,14,"AB",1.568,0.5,0.7,-1.5,0,30,31.5,"1",50
9156665,15,"AB",1.294,0.5,0.7,5.85,1,30,24.15,"1",15
9156665,16,"AB",1.062,0.5,0.7,6.9,1,30,23.1,"1",10
9156665,17,"AB",2.34,0.5,0.7,-5.7,0,30,35.7,"0",70
9156665,18,"AB",1.02000000000003,0.5,0.7,4.8,0,30,25.2,"0",20
9156665,19,"AB",0.905,0.5,0.7,-12,1,30,42,"1",100
9156665,20,"AB",3.393,0.5,0.7,-9.9,0,30,39.9,"1",90
9156665,21,"ApBp",5.312,0.5,0.7,4.8,1,9,4.2,"0",20
9156665,22,"ApBp",1.422,0.5,0.7,0.6,0,9,8.4,"0",40
9156665,23,"ApBp",2.62,0.5,0.7,-10.95,1,9,19.95,"0",95
9156665,24,"ApBp",1.74,0.5,0.7,-0.449999999999999,0,9,9.45,"0",45
9156665,25,"ApBp",1.31199999999997,0.5,0.7,-2.55,1,9,11.55,"1",55
9156665,26,"ApBp",0.0570000000000291,0.5,0.7,5.85,1,9,3.15,"0",15
9156665,27,"ApBp",2.03,0.5,0.7,6.9,1,9,2.1,"1",10
9156665,28,"ApBp",0.584,0.5,0.7,-8.85,1,9,17.85,"1",85
9156665,29,"ApBp",1.87799999999997,0.5,0.7,-3.6,1,9,12.6,"0",60
9156665,30,"ApBp",1.533,0.5,0.7,-5.7,1,9,14.7,"0",70
9156665,31,"ApBp",1.439,0.5,0.7,-1.5,0,9,10.5,"0",50
9156665,32,"ApBp",2.77900000000003,0.5,0.7,3.75,1,9,5.25,"0",25
9156665,33,"ApBp",1.19300000000003,0.5,0.7,1.65,0,9,7.35,"1",35
9156665,34,"ApBp",2.323,0.5,0.7,-12,0,9,21,"1",100
9156665,35,"ApBp",2.282,0.5,0.7,2.7,1,9,6.3,"0",30
9156665,36,"ApBp",2.25,0.5,0.7,7.95,1,9,1.05,"0",5
9156665,37,"ApBp",1.46200000000003,0.5,0.7,-6.75,0,9,15.75,"0",75
9156665,38,"ApBp",0.92,0.5,0.7,-7.8,0,9,16.8,"1",80
9156665,39,"ApBp",0.446999999999971,0.5,0.7,-9.9,0,9,18.9,"0",90
9156665,40,"ApBp",0.815,0.5,0.7,-4.65,0,9,13.65,"0",65
9156653,1,"AB",1.98989999997616,0.5,0.7,6.75,0,30,23.25,"1",25
9156653,2,"AB",1.64270000004768,0.5,0.7,6.3,0,30,23.7,"1",30
9156653,3,"AB",4.44240000009537,0.5,0.7,0,1,30,30,"1",100
9156653,4,"AB",1.49489999997616,0.5,0.7,4.5,1,30,25.5,"0",50
9156653,5,"AB",1.167,0.5,0.7,7.65,1,30,22.35,"0",15
9156653,6,"AB",0.826700000047684,0.5,0.7,0.899999999999999,1,30,29.1,"1",90
9156653,7,"AB",4.78810000002384,0.5,0.7,7.2,1,30,22.8,"1",20
9156653,8,"AB",3.68659999990463,0.5,0.7,1.35,1,30,28.65,"0",85
9156653,9,"AB",2.0535,0.5,0.7,3.15,1,30,26.85,"0",65
9156653,10,"AB",2.10769999992847,0.5,0.7,5.85,1,30,24.15,"1",35
9156653,11,"AB",1.63120000004768,0.5,0.7,4.05,1,30,25.95,"0",55
9156653,12,"AB",2.26789999997616,0.5,0.7,5.4,1,30,24.6,"0",40
9156653,13,"AB",3.22160000002384,0.5,0.7,8.55,1,30,21.45,"0",5
9156653,14,"AB",1.72330000007153,0.5,0.7,1.8,1,30,28.2,"0",80
9156653,15,"AB",2.52039999997616,0.5,0.7,2.25,1,30,27.75,"1",75
9156653,16,"AB",3.84370000004768,0.5,0.7,2.7,1,30,27.3,"1",70
9156653,17,"AB",1.72960000002384,0.5,0.7,4.95,1,30,25.05,"0",45
9156653,18,"AB",3.5385,0.5,0.7,0.450000000000003,0,30,29.55,"1",95
9156653,19,"AB",1.56129999995232,0.5,0.7,3.6,1,30,26.4,"1",60
9156653,20,"AB",2.23219999992847,0.5,0.7,8.1,1,30,21.9,"0",10
9156653,21,"ApBp",6.615,0.5,0.7,7.2,1,9,1.8,"0",20
9156653,22,"ApBp",2.51129999995232,0.5,0.7,6.75,1,9,2.25,"1",25
9156653,23,"ApBp",4.36879999995232,0.5,0.7,8.55,1,9,0.45,"0",5
9156653,24,"ApBp",7.0715,0.5,0.7,3.15,0,9,5.85,"0",65
9156653,25,"ApBp",1.39819999992847,0.5,0.7,0.450000000000001,0,9,8.55,"1",95
9156653,26,"ApBp",2.38719999992847,0.5,0.7,4.95,1,9,4.05,"0",45
9156653,27,"ApBp",5.0255,0.5,0.7,4.5,1,9,4.5,"0",50
9156653,28,"ApBp",1.66120000004768,0.5,0.7,2.25,0,9,6.75,"0",75
9156653,29,"ApBp",1.5325,0.5,0.7,1.8,0,9,7.2,"0",80
9156653,30,"ApBp",1.15170000004768,0.5,0.7,7.65,1,9,1.35,"1",15
9156653,31,"ApBp",2.9825,0.5,0.7,2.7,0,9,6.3,"0",70
9156653,32,"ApBp",5.83960000002384,0.5,0.7,8.1,1,9,0.9,"1",10
9156653,33,"ApBp",1.9205,0.5,0.7,5.4,1,9,3.6,"1",40
9156653,34,"ApBp",2.82520000004768,0.5,0.7,3.6,0,9,5.4,"0",60
9156653,35,"ApBp",3.46270000004768,0.5,0.7,0.9,0,9,8.1,"1",90
9156653,36,"ApBp",5.21939999997616,0.5,0.7,5.85,1,9,3.15,"1",35
9156653,37,"ApBp",1.60529999995232,0.5,0.7,1.35,0,9,7.65,"1",85
9156653,38,"ApBp",4.128,0.5,0.7,0,0,9,9,"1",100
9156653,39,"ApBp",1.06570000004768,0.5,0.7,4.05,1,9,4.95,"1",55
9156653,40,"ApBp",1.59439999997616,0.5,0.7,6.3,1,9,2.7,"0",30
9156644,1,"AB",4.974,0.5,0.7,4.2,0,30,25.8,"1",80
9156644,2,"AB",5.797,0.5,0.7,17.85,1,30,12.15,"1",15
9156644,3,"AB",4.25,0.5,0.7,18.9,1,30,11.1,"0",10
9156644,4,"AB",5.927,0.5,0.7,7.35,0,30,22.65,"1",65
9156644,5,"AB",5.399,0.5,0.7,19.95,1,30,10.05,"1",5
9156644,6,"AB",3.606,0.5,0.7,6.3,0,30,23.7,"0",70
9156644,7,"AB",3.388,0.5,0.7,12.6,0,30,17.4,"0",40
9156644,8,"AB",9.09,0.5,0.7,15.75,1,30,14.25,"0",25
9156644,9,"AB",11.773,0.5,0.7,2.1,0,30,27.9,"1",90
9156644,10,"AB",5.09,0.5,0.7,10.5,0,30,19.5,"0",50
9156644,12,"AB",6.64399999999997,0.5,0.7,16.8,0,30,13.2,"1",20
9156644,13,"AB",5.863,0.5,0.7,0,1,30,30,"1",100
9156644,14,"AB",4.461,0.5,0.7,1.05,0,30,28.95,"1",95
9156644,15,"AB",9.731,0.5,0.7,13.65,0,30,16.35,"0",35
9156644,16,"AB",1.316,0.5,0.7,5.25,0,30,24.75,"1",75
9156644,17,"AB",1.27199999999997,0.5,0.7,3.15,0,30,26.85,"1",85
9156644,18,"AB",1.856,0.5,0.7,11.55,0,30,18.45,"1",45
9156644,19,"AB",1.618,0.5,0.7,9.45,0,30,20.55,"0",55
9156644,20,"AB",1.348,0.5,0.7,8.4,0,30,21.6,"1",60
9156644,21,"ApBp",8.89499999999997,0.5,0.7,1.05,0,21,19.95,"0",95
9156644,22,"ApBp",8.76100000000003,0.5,0.7,5.25,1,21,15.75,"0",75
9156644,23,"ApBp",7.622,0.5,0.7,12.6,1,21,8.4,"0",40
9156644,24,"ApBp",2.569,0.5,0.7,18.9,1,21,2.1,"0",10
9156644,25,"ApBp",3.03,0.5,0.7,17.85,1,21,3.15,"1",15
9156644,26,"ApBp",4.82100000000003,0.5,0.7,9.45,1,21,11.55,"0",55
9156644,27,"ApBp",2.436,0.5,0.7,14.7,1,21,6.3,"1",30
9156644,28,"ApBp",2.67599999999994,0.5,0.7,8.4,1,21,12.6,"1",60
9156644,29,"ApBp",4.764,0.5,0.7,0,0,21,21,"1",100
9156644,30,"ApBp",5.637,0.5,0.7,10.5,1,21,10.5,"1",50
9156644,31,"ApBp",10.395,0.5,0.7,4.2,1,21,16.8,"1",80
9156644,32,"ApBp",3.103,0.5,0.7,15.75,1,21,5.25,"1",25
9156644,33,"ApBp",5.547,0.5,0.7,3.15,1,21,17.85,"0",85
9156644,34,"ApBp",2.967,0.5,0.7,13.65,1,21,7.35,"0",35
9156644,35,"ApBp",5.71600000000006,0.5,0.7,2.1,0,21,18.9,"1",90
9156644,36,"ApBp",2.037,0.5,0.7,16.8,1,21,4.2,"1",20
9156644,37,"ApBp",1.747,0.5,0.7,7.35,1,21,13.65,"1",65
9156644,38,"ApBp",1.34300000000006,0.5,0.7,19.95,1,21,1.05,"1",5
9156644,39,"ApBp",3.331,0.5,0.7,6.3,0,21,14.7,"1",70
9156644,40,"ApBp",1.955,0.5,0.7,11.55,1,21,9.45,"0",45
9156374,1,"AB",5.968,0.5,0.7,-2.25,0,30,32.25,"0",75
9156374,2,"AB",3.92,0.5,0.7,3.75,1,30,26.25,"1",35
9156374,3,"AB",4.045,0.5,0.7,5.25,1,30,24.75,"1",25
9156374,4,"AB",4.63,0.5,0.7,0.75,0,30,29.25,"1",55
9156374,5,"AB",5.052,0.5,0.7,0,0,30,30,"1",60
9156374,6,"AB",2.897,0.5,0.7,1.5,0,30,28.5,"1",50
9156374,7,"AB",4.931,0.5,0.7,-4.5,0,30,34.5,"0",90
9156374,8,"AB",3.006,0.5,0.7,4.5,1,30,25.5,"0",30
9156374,9,"AB",3.596,0.5,0.7,7.5,1,30,22.5,"1",10
9156374,10,"AB",3.099,0.5,0.7,-3,0,30,33,"1",80
9156374,11,"AB",3.175,0.5,0.7,-1.5,0,30,31.5,"0",70
9156374,12,"AB",2.695,0.5,0.7,6,1,30,24,"1",20
9156374,13,"AB",4.874,0.5,0.7,2.25,0,30,27.75,"1",45
9156374,14,"AB",2.885,0.5,0.7,3,1,30,27,"1",40
9156374,15,"AB",1.769,0.5,0.7,8.25,1,30,21.75,"0",5
9156374,16,"AB",3.09,0.5,0.7,6.75,1,30,23.25,"0",15
9156374,17,"AB",3.112,0.5,0.7,-3.75,0,30,33.75,"0",85
9156374,18,"AB",3.383,0.5,0.7,-6,0,30,36,"0",100
9156374,19,"AB",2.056,0.5,0.7,-5.25,0,30,35.25,"1",95
9156374,20,"AB",3.406,0.5,0.7,-0.75,0,30,30.75,"1",65
9156374,21,"ApBp",5.895,0.5,0.7,2.25,1,9,6.75,"0",45
9156374,22,"ApBp",6.105,0.5,0.7,6.75,1,9,2.25,"1",15
9156374,23,"ApBp",5.971,0.5,0.7,-3.75,1,9,12.75,"0",85
9156374,24,"ApBp",3.603,0.5,0.7,3.75,1,9,5.25,"1",35
9156374,25,"ApBp",4.962,0.5,0.7,0.75,1,9,8.25,"0",55
9156374,26,"ApBp",4.447,0.5,0.7,7.5,1,9,1.5,"1",10
9156374,27,"ApBp",5.142,0.5,0.7,-3,0,9,12,"1",80
9156374,28,"ApBp",2.919,0.5,0.7,-4.5,0,9,13.5,"0",90
9156374,29,"ApBp",3.072,0.5,0.7,6,1,9,3,"1",20
9156374,30,"ApBp",3.932,0.5,0.7,-5.25,0,9,14.25,"1",95
9156374,31,"ApBp",5.287,0.5,0.7,-1.5,0,9,10.5,"0",70
9156374,32,"ApBp",4.386,0.5,0.7,-6,0,9,15,"0",100
9156374,33,"ApBp",3.008,0.5,0.7,4.5,1,9,4.5,"0",30
9156374,34,"ApBp",2.359,0.5,0.7,-0.75,0,9,9.75,"1",65
9156374,35,"ApBp",2.416,0.5,0.7,-2.25,0,9,11.25,"0",75
9156374,36,"ApBp",3.007,0.5,0.7,3,1,9,6,"1",40
9156374,37,"ApBp",4.838,0.5,0.7,0,1,9,9,"0",60
9156374,38,"ApBp",4.171,0.5,0.7,1.5,0,9,7.5,"1",50
